,Area,Production,Rainfall,Season,Temperature,Crop
10651,18.0,77012.30591908224,61.50233333333333,Kharif,28.513,Groundnut
19813,21591.0,12299.0,172.4223333333333,Kharif,26.61,Groundnut
21680,1892.0,1359.0,53.89250000000001,Rabi,23.3905,Wheat
57257,2234.0,574.0,172.324,Kharif,28.612,Sesamum
45235,111.0,129.0,49.8415,Rabi,24.2205,Dry chillies
29539,12038.0,5305.0,110.8002477835002,Whole Year,27.832752006714312,Sesamum
37742,10400.0,7300.0,0.5305,Rabi,24.85275,Jowar
13082,7.0,10.0,19.21325,Rabi,18.95275,Gram
74266,2039.0,831.0,16.854,Kharif,30.213,Moong(Green Gram)
95234,64.0,248.0,201.9016089385365,Whole Year,22.346543486169143,Onion
27526,424.0,135.0,25.62125,Rabi,20.424,Rapeseed &Mustard
30505,180.0,939.0,178.58133333333333,Kharif,26.29666666666667,Onion
25680,165.0,88.0,192.963,Kharif,28.333000000000002,Urad
44383,128000.0,141000.0,25.148000000000003,Winter,24.40525,Rice
89175,85.0,84.0,67.03192393562081,Whole Year,28.183081077902607,Dry chillies
100419,6485.0,8095.0,28.636,Rabi,21.91925,Gram
89883,194.0,34.0,37.02525,Rabi,24.02575,Moong(Green Gram)
51301,390.0,6100.0,21.1199212962963,Whole Year,28.515078125,Potato
67419,3.0,7.0,74.11300000000001,Rabi,24.52575,Gram
2752,5.0,6.0,90.46125,Rabi,21.84825,Gram
57176,176.0,137.0,302.004,Kharif,27.50800000000001,Arhar/Tur
93536,250.0,503.0,299.55425,Summer,29.3105,Maize
35706,2700.0,700.0,125.71600000000001,Kharif,28.08333333333333,Sesamum
50103,28.0,4.0,137.9833333333333,Kharif,25.53033333333333,Sesamum
97061,533.0,930.0,67.61175,Rabi,24.04025,Dry chillies
29870,691.0,708.0,110.9253333333333,Kharif,27.96,Jowar
49624,99.0,630.0,78.12794087577161,Whole Year,28.863172212577172,Potato
9470,219.0,139.0,98.293,Kharif,28.268,Arhar/Tur
36913,1200.0,3700.0,170.66400000000004,Summer,29.084,Maize
39994,26.0,402.0,116.9556076378005,Whole Year,27.64003993147653,Onion
54286,31.0,23.0,264.6893333333333,Kharif,27.87066666666666,Arhar/Tur
100179,29600.0,18600.0,37.486999999999995,Rabi,24.4015,Gram
105400,263.0,399.0,163.57433333333333,Kharif,28.18366666666667,Arhar/Tur
80386,200.0,100.0,0.6012500000000001,Rabi,19.9815,Gram
57982,5643.0,211744.0,165.2799265046296,Whole Year,27.7613744212963,Sugarcane
45458,3200.0,191400.0,80.62745329780734,Whole Year,29.69406075987011,Sugarcane
75173,165.0,111.0,44.51774999999999,Rabi,21.4355,Gram
42299,204840.0,622908.0,3.0925,Rabi,23.09,Wheat
62839,700.0,2200.0,136.16525,Summer,29.8,Maize
32988,70.0,60.0,50.99600000000001,Rabi,15.52425,Gram
86652,1524.0,1346.0,46.35425,Rabi,25.305,Groundnut
14000,5.0,70.0,20.49175,Rabi,20.916999999999998,Onion
56298,17.0,4.0,242.278,Kharif,27.787,Sesamum
34931,193.0,100.0,204.9475,Summer,30.749000000000002,Moong(Green Gram)
9130,2.0,17.0,57.62746240937661,Whole Year,28.08507238752787,Potato
86672,126.0,93.0,93.531,Summer,31.463,Moong(Green Gram)
78584,75000.0,387000.0,4.051,Rabi,19.325,Wheat
91161,35.0,20.0,19.01475,Rabi,21.69425,Gram
97468,2.0,3.2,253.638,Summer,29.0025,Maize
98430,19.0,189.0,64.88563447010078,Whole Year,26.17605217994675,Potato
50424,4178.0,4787.0,236.678,Kharif,20.95666666666666,Rice
3526,88214.0,70460.0,20.785,Winter,19.46275,Rice
75887,2983.0,10559.0,471.6955,Summer,25.3615,Groundnut
72159,60.0,120.0,106.8,Kharif,27.96666666666667,Arhar/Tur
79179,108.0,169.0,200.3636666666667,Kharif,27.27766666666666,Jowar
57097,153.0,6141.0,127.55530009202991,Whole Year,27.24667239007309,Sugarcane
103994,45.0,32.0,361.9466666666667,Kharif,26.36066666666667,Maize
6195,2431.0,844.0,163.7336666666667,Kharif,27.438000000000002,Arhar/Tur
67677,66400.0,39900.0,21.41675,Rabi,23.535,Gram
64250,127.0,205.0,40.24299999999999,Rabi,24.03175,Dry chillies
13530,1290.0,25465.0,41.08725,Rabi,24.8755,Onion
14959,27300.0,18100.0,57.26775,Rabi,24.304000000000002,Gram
78206,1.0,77012.30591908224,20.1755,Rabi,20.81475,Moong(Green Gram)
20581,1300.0,780.0,236.51621000187092,Whole Year,24.82775988220601,Dry chillies
65565,42439.0,15349.0,221.271,Kharif,25.66833333333333,Urad
106419,50.0,48.0,0.2385,Winter,23.40375,Groundnut
87582,1051.0,486.0,202.2963333333333,Kharif,27.86433333333333,Urad
15137,4.0,7.0,101.42725,Summer,30.95325,Maize
36004,14313.0,4108.0,200.8046666666667,Kharif,26.34066666666667,Urad
98053,349.0,629.0,5.9665,Rabi,7.8025,Wheat
104929,43.0,37.0,79.68766666666669,Whole Year,25.08541666666667,Dry chillies
29079,5498.0,3671.0,96.024546454843,Whole Year,30.7231134857549,Dry chillies
55287,13937.0,11126.0,16.74775,Rabi,20.26975,Rapeseed &Mustard
14339,37650.0,75097.0,19.6,Winter,19.89675,Rice
80941,157.0,97.0,26.6935,Rabi,20.84625,Gram
79278,10.0,9.0,153.06733333333332,Kharif,28.12166666666667,Groundnut
87831,52.0,56.6,44.44600000000001,Autumn,24.29225,Maize
84363,185000.0,767000.0,7.62875,Rabi,18.9265,Wheat
25865,85733.0,128748.0,224.13666666666668,Kharif,27.175,Rice
17777,305.0,203.0,43.87775,Rabi,22.55975,Rapeseed &Mustard
71308,47416.0,97772.0,11.15825,Rabi,21.20425,Wheat
3199,880.0,870.0,286.8593333333333,Kharif,23.19666666666667,Rice
47598,8200.0,2200.0,107.5543333333333,Kharif,27.22333333333333,Urad
63123,322.0,75.0,111.6986666666667,Kharif,28.15933333333334,Sesamum
6125,64.0,37.0,216.79275,Summer,30.1265,Urad
34593,44817.0,2782777.0,138.942,Kharif,27.221999999999998,Sugarcane
63136,2500.0,4600.0,5.9295,Rabi,23.995,Rapeseed &Mustard
89823,144387.0,405772.0,157.8443333333333,Kharif,27.67333333333333,Rice
44567,217.0,14.0,173.928,Kharif,20.72966666666666,Sesamum
42372,265.0,5538.0,76.58,Rabi,23.6935,Onion
2488,14255.0,1282665.0,97.21445569299769,Whole Year,30.07104559301055,Sugarcane
21666,948.0,1581.0,38.371,Rabi,23.2755,Wheat
29141,18660.0,2119925.0,55.17721006411874,Whole Year,30.79484387460042,Sugarcane
65801,200.0,100.0,5.29275,Rabi,23.99,Rapeseed &Mustard
42417,15592.0,33142.0,65.42533333333334,Kharif,26.106333333333332,Rice
17972,25246.0,111460.0,272.6633333333334,Kharif,24.88166666666667,Maize
67126,2619.0,15897.0,42.25125,Rabi,20.921,Potato
48716,2950.0,31580.0,103.57261902006172,Whole Year,26.445741946373463,Potato
36998,72.0,77012.30591908224,82.11266666666667,Kharif,27.807,Sesamum
9951,110.0,29.0,90.98,Autumn,23.00375,Sesamum
86536,86.0,47.0,170.0113333333333,Kharif,26.072,Moong(Green Gram)
29363,28.0,25.0,67.05172421361088,Whole Year,27.34422591755665,Dry chillies
68001,9545.0,3610.0,102.5176666666667,Kharif,27.12833333333333,Urad
24197,7594.0,1268.0,183.9003333333334,Kharif,26.201,Sesamum
87812,3000.0,11000.0,95.45033333333332,Kharif,28.23466666666667,Maize
34385,130.0,200.0,35.414,Rabi,19.35425,Maize
36614,1136.0,28016.0,78.66106395077803,Whole Year,28.01467949861754,Sugarcane
83306,45.0,18.0,60.11925,Rabi,25.18875,Arhar/Tur
54569,2700.0,7200.0,426.4234999999998,Summer,24.8605,Groundnut
4860,3.0,5.0,128.888,Kharif,26.60599999999999,Groundnut
101443,200.0,60.0,7.2525,Rabi,24.34725,Rapeseed &Mustard
36747,3810.0,5700.0,228.452,Summer,30.63475,Maize
5399,500.0,900.0,251.18875000000008,Summer,25.566,Maize
65924,3444.0,1446.0,102.1566666666667,Kharif,27.64466666666667,Sesamum
104278,141.0,96.0,202.66933333333336,Kharif,26.74733333333333,Maize
89686,180.0,72.0,59.95325,Rabi,24.08675,Urad
353,20462.0,11197.0,115.5896666666667,Kharif,27.03733333333333,Groundnut
62133,17.0,11.0,188.07425,Summer,30.00725,Moong(Green Gram)
73834,4174.0,74961.0,44.380503514558896,Whole Year,28.39937915929333,Potato
1458,1185.0,1495.0,116.4583333333333,Kharif,29.44866666666667,Arhar/Tur
44107,83.0,12.0,126.881,Kharif,29.31766666666667,Sesamum
46216,561.0,7097.0,164.1865546499769,Whole Year,21.03914787927439,Sugarcane
35319,563.0,378.0,102.5746666666667,Kharif,26.56333333333333,Arhar/Tur
64540,4600.0,2148.0,363.48900000000003,Kharif,25.93433333333333,Arhar/Tur
82481,1919.0,1834.0,18.53925,Rabi,21.21175,Rapeseed &Mustard
78443,118.0,1202.0,62.41675,Summer,31.15600000000001,Onion
29694,282.0,6487.0,3.08225,Rabi,21.0575,Onion
100760,31919.0,22224.0,11.1355,Rabi,19.2165,Gram
94380,6885.0,12644.0,110.21700000000001,Autumn,24.82175,Rice
98126,151.0,188.0,144.10833333333332,Kharif,28.45733333333333,Groundnut
30227,1951.0,27146.0,73.91241718508873,Whole Year,27.66396872186857,Potato
90371,17629.0,5677.0,212.38466666666667,Kharif,26.73566666666666,Urad
38149,6633.0,15515.0,49.53875,Rabi,21.92375,Maize
3724,78.0,593.0,75.34894432250783,Whole Year,27.49548448733385,Onion
12363,2.0,0.2,33.02525,Rabi,24.49425,Rapeseed &Mustard
51326,148298.0,108358.0,88.58766666666668,Kharif,24.02,Groundnut
46796,129.0,82.0,209.986,Kharif,26.42333333333334,Groundnut
19621,731.0,446.0,265.9423333333334,Kharif,26.00633333333333,Sesamum
29544,57700.0,33800.0,138.1466666666667,Kharif,26.29566666666667,Jowar
104464,50.0,50.0,290.03766666666667,Kharif,23.15666666666667,Jowar
46933,1155.0,758.0,20.52625,Winter,20.92575,Groundnut
45362,196.0,83.0,16.9525,Rabi,19.66575,Gram
1438,10.0,77012.30591908224,97.86233333333332,Kharif,27.83166666666667,Moong(Green Gram)
84153,805.0,492.0,370.5303333333334,Kharif,25.487,Sesamum
16549,325.0,462.0,53.06375000000001,Rabi,24.115,Dry chillies
83005,497.0,7366.0,74.10525,Rabi,23.276999999999997,Onion
88205,59104.0,19989.0,75.50533333333333,Kharif,27.71333333333333,Jowar
8923,175.0,175.0,262.24799986436784,Whole Year,25.94687940463767,Dry chillies
101182,34.0,32.0,222.11066666666667,Kharif,27.36200000000001,Arhar/Tur
74952,2823.0,256.9,64.12125,Rabi,21.9215,Rapeseed &Mustard
21956,604.0,424.0,157.775,Kharif,27.64033333333333,Arhar/Tur
74866,30828.0,65524.0,95.12333333333332,Kharif,27.469,Rice
70697,600.0,500.0,47.919,Kharif,29.16766666666667,Moong(Green Gram)
33544,79304.0,61693.0,208.20466666666667,Kharif,25.62566666666666,Rice
37549,371.0,394.0,166.55200000000005,Kharif,27.936999999999998,Groundnut
2539,175.0,6470.0,276.53729507409304,Whole Year,26.722070283481077,Sugarcane
92933,2868.0,9937.0,186.13099999999997,Kharif,23.669,Maize
37018,11075.0,7154.0,75.1685,Rabi,19.5995,Rapeseed &Mustard
3412,3786.0,4127.0,54.64625,Autumn,23.836,Maize
53329,669.0,5185.0,116.9306666666667,Kharif,27.94,Onion
99199,4000.0,7100.0,254.407,Summer,23.36325,Groundnut
7119,100.0,203.0,342.599,Summer,24.1565,Maize
6660,998.0,8086.0,93.41075,Whole Year,25.51775,Potato
17403,310.0,280.0,258.5593333333333,Kharif,21.55766666666667,Arhar/Tur
724,7868.0,6920.0,111.557,Kharif,26.948,Jowar
41895,2248.0,2091.0,109.96600000000001,Kharif,27.422666666666668,Jowar
48248,8332.0,3954.0,24.5555,Rabi,21.7355,Rapeseed &Mustard
64735,116.0,17.0,173.928,Kharif,20.72966666666666,Moong(Green Gram)
59035,2103.0,49109.0,78.658804465868,Whole Year,29.188993157657,Sugarcane
30119,9983.0,7581.0,79.81366666666666,Kharif,26.599,Rice
70850,36964.0,75917.0,112.87899999999999,Kharif,28.318,Rice
2813,14957.0,24679.0,43.33450000000001,Rabi,24.02525,Groundnut
72201,4.0,100.0,17.6164207175926,Whole Year,28.43018402777778,Onion
49087,7161.0,3944.0,27.28875,Rabi,21.11775,Gram
21624,2298.0,1885.0,162.8558247974537,Whole Year,29.41348750964505,Dry chillies
51148,3888.0,2049.0,24.2425,Rabi,24.05125,Jowar
99361,1119.0,1088.0,30.853,Rabi,24.51725,Wheat
82204,115478.0,407000.0,15.90375,Rabi,19.40225,Wheat
62251,5586.0,2307.0,10.748,Rabi,21.857,Rapeseed &Mustard
1225,152.0,9705.2,15.6255,Winter,23.6955,Sugarcane
8574,508.0,1481.0,86.99318360038048,Whole Year,28.937440829858023,Onion
43460,7839.0,9647.0,172.4333333333333,Kharif,22.21966666666667,Maize
60024,2479.0,2705.0,32.26425,Rabi,24.10175,Jowar
101692,5376.0,8612.0,99.5345,Autumn,23.79075,Rice
94717,51800.0,50400.0,30.52725,Rabi,23.25325,Gram
105137,8.0,6.0,201.835,Kharif,27.68466666666667,Sesamum
92687,1168.0,1058.0,179.89975,Summer,31.26725,Moong(Green Gram)
52419,7722.0,994.0,31.775,Kharif,27.78933333333333,Moong(Green Gram)
55187,26200.0,12000.0,135.7293333333333,Kharif,25.98833333333333,Arhar/Tur
43881,2200.0,3700.0,26.27133333333333,Kharif,22.218000000000004,Maize
69851,13377.0,13099.0,47.9315,Autumn,23.662,Rice
57049,7370.0,5968.0,105.7086666666667,Kharif,26.88333333333334,Groundnut
93113,199.0,511.0,186.21575,Summer,30.16375,Maize
383,8.0,3.0,141.01433333333333,Kharif,28.302,Moong(Green Gram)
36739,190596.0,505730.0,4.99725,Winter,23.311999999999998,Rice
32775,31.0,26.0,283.70075,Summer,27.97275,Groundnut
78664,10400.0,4600.0,172.66933333333336,Kharif,27.79666666666666,Urad
71302,9301.0,750000.0,49.76189528007446,Whole Year,27.52397825270775,Sugarcane
32973,518.59,756.62,31.47975,Rabi,21.5,Rapeseed &Mustard
47668,108886.0,215461.0,8.49025,Winter,20.1885,Rice
38142,2700.0,1900.0,252.14166666666668,Kharif,25.50433333333334,Arhar/Tur
74725,206.0,86.0,192.987,Kharif,28.671,Moong(Green Gram)
98255,7220.0,2960.0,189.83066666666664,Kharif,27.474,Sesamum
79624,26.0,51.0,85.99475,Summer,30.53675,Maize
16574,31.0,18.0,15.64725,Rabi,20.65875,Gram
13936,935.0,2000.0,14.56,Rabi,19.49025,Rapeseed &Mustard
22888,16.0,77012.30591908224,157.2866666666667,Kharif,27.704,Arhar/Tur
92502,16.0,64.0,4.914249999999999,Rabi,15.638,Gram
52929,20.0,6.0,185.23525,Autumn,21.88025,Sesamum
55178,371.0,162.0,227.34766666666667,Kharif,28.10166666666667,Urad
44746,55.0,27.0,72.65225000000002,Summer,30.596,Moong(Green Gram)
103109,7146.0,12420.0,19.06575,Rabi,24.00225,Gram
102349,4561.0,161350.0,62.400195071373474,Whole Year,28.590331886574067,Sugarcane
14488,22206.0,17944.0,14.82475,Rabi,17.644000000000005,Wheat
17945,21361.0,17118.0,343.4753333333333,Kharif,27.55333333333333,Rice
20258,762.0,402.0,334.7953333333333,Kharif,27.92133333333334,Sesamum
46300,103.0,91.4,273.5725,Summer,29.28125,Moong(Green Gram)
13837,2100.0,2200.0,132.2666666666667,Kharif,29.7,Arhar/Tur
80490,4050.0,3690.0,268.30875,Summer,25.30725,Groundnut
72718,7642.0,3163.0,110.8216666666667,Kharif,28.28933333333333,Moong(Green Gram)
40071,75.0,28.0,158.76166666666668,Kharif,27.164,Moong(Green Gram)
20781,141206.0,605000.0,12.453,Rabi,19.32,Wheat
8879,78.0,24.0,146.737,Kharif,25.66933333333333,Urad
31088,1428.0,2078.0,175.84325,Summer,30.47125,Maize
95519,376.0,1008.0,395.28825,Summer,24.916999999999998,Maize
34494,2719.0,78762.0,69.38650748211539,Whole Year,28.427253683612037,Sugarcane
8567,512.0,126.0,37.10574999999999,Rabi,23.910999999999998,Urad
41026,2000.0,5200.0,149.31,Kharif,27.55966666666667,Maize
19586,12.0,5.0,266.411,Kharif,27.49933333333333,Maize
46687,25.0,56.0,230.97125,Summer,29.6515,Maize
84778,27000.0,27000.0,81.86399999999998,Autumn,23.98975,Rice
44800,1200.0,200.0,195.5043333333333,Kharif,26.84066666666667,Sesamum
3510,62.0,3579.0,98.73692484336263,Whole Year,28.485827027977557,Sugarcane
85764,11624.0,7012.0,33.57233333333334,Kharif,27.13066666666667,Sesamum
24349,744.0,420.3,79.13600000000002,Autumn,23.89525,Groundnut
57077,6327.0,3556.0,214.0716666666667,Kharif,26.94533333333333,Urad
38700,30.0,3.0,274.4985,Summer,25.80725,Moong(Green Gram)
21399,30537.0,9002.0,106.9726666666667,Kharif,26.65,Sesamum
48519,14588.0,78498.0,160.694,Kharif,27.51066666666667,Maize
81474,918.0,586.0,195.5947925259553,Whole Year,27.89634128569488,Dry chillies
7985,440.0,4760.0,165.7763003472222,Whole Year,22.544899884259266,Potato
50309,61900.0,60800.0,62.38800000000001,Kharif,29.44966666666667,Rice
60299,342.0,780.0,20.8975,Rabi,22.75975,Wheat
93831,113.0,130.0,17.20675,Winter,20.5725,Sesamum
85545,44914.0,3456132.0,51.950108191504256,Whole Year,29.44858471215825,Sugarcane
10782,15.0,35.4,29.25275,Winter,23.53875,Maize
59365,180223.0,820916.0,68.03399999999999,Rabi,25.81675,Rice
46483,10.0,14.0,109.44475,Autumn,24.264,Maize
31206,830.0,740.0,33.98725,Rabi,22.2585,Rapeseed &Mustard
66280,4189.0,5613.0,188.1163333333334,Kharif,26.88,Groundnut
38926,3047.0,1719.0,88.78575000000002,Rabi,23.65075,Urad
48502,2829.0,3856.0,83.12899999999998,Kharif,29.456999999999997,Groundnut
64416,101462.0,232348.0,9.39425,Rabi,21.0565,Wheat
31619,2345.0,1444.0,6.90675,Rabi,20.3765,Gram
66141,26.0,11.0,150.19575,Summer,29.97,Urad
104905,388.0,498.0,152.35333333333332,Kharif,26.76766666666667,Jowar
53098,3146.0,3789.0,63.01133333333333,Kharif,29.685,Arhar/Tur
1289,37000.0,53000.0,43.595,Autumn,24.02,Rice
40528,2153.0,981.0,179.6955,Summer,31.09275,Urad
73278,210932.0,651569.0,14.2,Rabi,21.13925,Wheat
39667,62.0,26.0,213.23333333333332,Kharif,27.03833333333334,Urad
70090,2770.0,3385.0,48.849,Kharif,27.641,Jowar
13647,67.0,51.0,168.31933333333333,Kharif,27.93233333333334,Groundnut
26184,5851.0,11685.0,233.70125,Summer,29.63275,Groundnut
100311,1358.0,2101.0,19.97825,Rabi,22.87125,Wheat
86259,5.0,2.0,101.15075,Summer,29.89675,Urad
105369,197.0,84.7,181.14625,Summer,28.4005,Sesamum
41427,336129.0,945567.0,29.97825,Winter,21.9515,Rice
59470,9223.0,10096.0,115.6033333333333,Kharif,28.538,Arhar/Tur
42605,4000.0,9700.0,316.99875,Summer,26.01575,Rice
49833,286.0,537.0,103.7465,Rabi,25.23625,Dry chillies
47170,42687.0,75176.0,31.34775,Rabi,21.98425,Wheat
92862,9458.0,6748.0,7.625999999999999,Rabi,20.776,Rapeseed &Mustard
42855,459.0,77012.30591908224,42.72807041510148,Whole Year,28.192154268522376,Sugarcane
11867,302.0,858.0,131.93200000000002,Kharif,26.01866666666666,Dry chillies
25986,89.0,18.0,187.9633333333333,Kharif,26.916,Moong(Green Gram)
27175,8131.0,43340.0,62.59817162879281,Whole Year,28.64523861799747,Potato
6087,2191.0,2517.0,174.50033333333332,Kharif,26.16733333333334,Jowar
36008,84.0,153.0,215.7746666666667,Kharif,25.23266666666667,Maize
57860,123.0,774.0,88.0758939349185,Whole Year,26.15488551563368,Onion
65774,39500.0,29600.0,17.82675,Rabi,24.2095,Gram
93489,104.0,26.0,161.159,Kharif,26.69066666666667,Sesamum
591,1641.0,1042.0,175.6256666666667,Kharif,25.005,Arhar/Tur
38589,18700.0,12900.0,193.1866666666666,Kharif,27.191,Groundnut
67432,4518.0,4570.0,92.83700000000002,Autumn,22.29275,Rice
79420,13000.0,102000.0,101.273,Rabi,25.129,Maize
33953,1745.0,1112.0,60.327,Rabi,22.82800000000001,Rapeseed &Mustard
82276,4900.0,10350.0,243.8496666666666,Kharif,24.747,Maize
74582,1560.0,2521.0,421.39599999999996,Kharif,25.784000000000002,Maize
17790,63.0,970.0,72.64224999999998,Rabi,23.56900000000001,Onion
37690,23277.0,15444.0,5.209999999999999,Rabi,23.308000000000003,Gram
18147,599.0,6384.1,7.61775,Winter,21.842,Potato
548,1870.0,1062.0,46.02700000000001,Rabi,22.01725,Gram
88110,1183.0,1261.0,184.16933333333336,Kharif,26.986666666666668,Dry chillies
14638,1900.0,52100.0,1.476,Rabi,19.90425,Potato
104339,453.0,219.0,230.69566666666668,Kharif,27.574,Sesamum
94064,56890.0,125996.0,2.0625,Rabi,20.09,Wheat
19822,9500.0,5800.0,73.035,Kharif,26.64866666666667,Arhar/Tur
54565,293746.0,365872.0,14.79025,Rabi,19.52075,Rapeseed &Mustard
62448,2101.0,533.0,29.76525,Rabi,20.18425,Rapeseed &Mustard
62882,2025.0,1065.0,20.1655,Rabi,21.1425,Rapeseed &Mustard
104317,198.0,2767.0,16.09025,Rabi,20.7805,Onion
48236,1315.0,177.0,120.17433333333332,Kharif,27.36566666666667,Sesamum
67516,222.0,136.0,212.218,Summer,29.346,Moong(Green Gram)
59621,21991.0,10856.0,213.23333333333332,Kharif,27.03833333333334,Arhar/Tur
94639,2695.0,3005.0,19.542,Rabi,20.393,Maize
14093,4388.0,2822.0,3.173,Rabi,21.80575,Rapeseed &Mustard
40471,171.0,804.0,128.1757466242284,Whole Year,27.58162982253086,Onion
31942,19129.0,15245.0,178.512,Kharif,26.901,Groundnut
10924,214.0,118.0,266.9683961815156,Whole Year,26.345876578569523,Dry chillies
71754,83.0,161.0,163.7859522698281,Whole Year,20.95596921763968,Dry chillies
95338,24813.0,32963.0,211.4633333333333,Kharif,25.06966666666667,Maize
92932,8.0,4.0,51.5615,Rabi,20.711,Gram
14064,423.0,506.0,18.8425,Rabi,18.9995,Gram
46957,13000.0,730000.0,62.26649999999999,Whole Year,25.11816666666666,Sugarcane
90395,185.0,23.0,158.9523333333333,Kharif,28.51466666666667,Sesamum
22139,83000.0,271000.0,88.22899999999998,Kharif,28.375,Rice
53051,656.0,589.0,39.4155,Rabi,24.6885,Groundnut
2861,18316.0,23716.0,3.7055,Rabi,22.98625,Rapeseed &Mustard
41214,331.0,7467.0,10.02275,Rabi,21.87575,Onion
45185,200.0,100.0,57.75833333333333,Kharif,28.246,Moong(Green Gram)
24835,128.0,632.0,239.78466666666668,Kharif,24.47266666666667,Potato
43498,11217.0,204407.0,11.956,Rabi,20.62625,Potato
16587,1.0,0.0,32.90161231674383,Whole Year,26.708874473540373,Potato
52684,108473.0,266267.0,172.502,Kharif,27.29666666666667,Rice
93659,1279.0,118.0,69.90525,Rabi,25.48875,Sesamum
88198,3062.0,1519.0,137.2903333333333,Kharif,26.08933333333333,Urad
43538,2246.0,653.0,172.583,Kharif,24.093000000000004,Urad
17916,8227.0,6116.0,137.38666666666668,Kharif,27.11066666666666,Arhar/Tur
34088,186987.0,461762.0,131.4126666666667,Kharif,28.08666666666667,Rice
39444,310.0,392.0,32.084999999999994,Rabi,17.61725,Wheat
27013,97.0,745.0,104.04051210421758,Whole Year,25.04717429865666,Potato
5807,229.0,332.0,29.645,Rabi,20.3755,Gram
67322,19.0,19.0,62.015,Rabi,22.40175,Gram
52052,39052.0,45650.0,4.212249999999999,Rabi,20.384,Rapeseed &Mustard
